"Name","Formula","Mass (avg)","RSD (Mass, ppm)","Saturated","RT (avg)","RT (span)","Height (avg)","Found","Missed","Score (Tgt, max)","%RSD (Tgt)","Ions (min)","Ions (max)",[Mass] 01_pos_032823_066,[Mass] 02_pos_032823_071,[Mass] 03_pos_032823_084,[Mass] 04_pos_032823_085,[Mass] 05_pos_032823_074,[Mass] 06_pos_032823_082,[Mass] 07_pos_032823_080,[Mass] 08_pos_032823_088,[Mass] 09_pos_032823_093,[Mass] 10_pos_032823_090,[Mass] 11_pos_032823_064,[Mass] 12_pos_032823_075,[Mass] 13_pos_032823_072,[Mass] 14_pos_032823_092,[Mass] 15_pos_032823_091,[Mass] 16_pos_032823_077,[Mass] 17_pos_032823_063,[Mass] 18_pos_032823_065,[Mass] 19_pos_032823_089,[Mass] 20_pos_032823_081,[Mass] 21_pos_032823_067,[Mass] 22_pos_032823_068,[Mass] ISB_pos_032823_076,[Mass] PB_pos_032823_073,[RT] 01_pos_032823_066,[RT] 02_pos_032823_071,[RT] 03_pos_032823_084,[RT] 04_pos_032823_085,[RT] 05_pos_032823_074,[RT] 06_pos_032823_082,[RT] 07_pos_032823_080,[RT] 08_pos_032823_088,[RT] 09_pos_032823_093,[RT] 10_pos_032823_090,[RT] 11_pos_032823_064,[RT] 12_pos_032823_075,[RT] 13_pos_032823_072,[RT] 14_pos_032823_092,[RT] 15_pos_032823_091,[RT] 16_pos_032823_077,[RT] 17_pos_032823_063,[RT] 18_pos_032823_065,[RT] 19_pos_032823_089,[RT] 20_pos_032823_081,[RT] 21_pos_032823_067,[RT] 22_pos_032823_068,[RT] ISB_pos_032823_076,[RT] PB_pos_032823_073,[Height] 01_pos_032823_066,[Height] 02_pos_032823_071,[Height] 03_pos_032823_084,[Height] 04_pos_032823_085,[Height] 05_pos_032823_074,[Height] 06_pos_032823_082,[Height] 07_pos_032823_080,[Height] 08_pos_032823_088,[Height] 09_pos_032823_093,[Height] 10_pos_032823_090,[Height] 11_pos_032823_064,[Height] 12_pos_032823_075,[Height] 13_pos_032823_072,[Height] 14_pos_032823_092,[Height] 15_pos_032823_091,[Height] 16_pos_032823_077,[Height] 17_pos_032823_063,[Height] 18_pos_032823_065,[Height] 19_pos_032823_089,[Height] 20_pos_032823_081,[Height] 21_pos_032823_067,[Height] 22_pos_032823_068,[Height] ISB_pos_032823_076,[Height] PB_pos_032823_073,[Score (MFE)] 01_pos_032823_066,[Score (MFE)] 02_pos_032823_071,[Score (MFE)] 03_pos_032823_084,[Score (MFE)] 04_pos_032823_085,[Score (MFE)] 05_pos_032823_074,[Score (MFE)] 06_pos_032823_082,[Score (MFE)] 07_pos_032823_080,[Score (MFE)] 08_pos_032823_088,[Score (MFE)] 09_pos_032823_093,[Score (MFE)] 10_pos_032823_090,[Score (MFE)] 11_pos_032823_064,[Score (MFE)] 12_pos_032823_075,[Score (MFE)] 13_pos_032823_072,[Score (MFE)] 14_pos_032823_092,[Score (MFE)] 15_pos_032823_091,[Score (MFE)] 16_pos_032823_077,[Score (MFE)] 17_pos_032823_063,[Score (MFE)] 18_pos_032823_065,[Score (MFE)] 19_pos_032823_089,[Score (MFE)] 20_pos_032823_081,[Score (MFE)] 21_pos_032823_067,[Score (MFE)] 22_pos_032823_068,[Score (MFE)] ISB_pos_032823_076,[Score (MFE)] PB_pos_032823_073,[Score (Tgt)] 01_pos_032823_066,[Score (Tgt)] 02_pos_032823_071,[Score (Tgt)] 03_pos_032823_084,[Score (Tgt)] 04_pos_032823_085,[Score (Tgt)] 05_pos_032823_074,[Score (Tgt)] 06_pos_032823_082,[Score (Tgt)] 07_pos_032823_080,[Score (Tgt)] 08_pos_032823_088,[Score (Tgt)] 09_pos_032823_093,[Score (Tgt)] 10_pos_032823_090,[Score (Tgt)] 11_pos_032823_064,[Score (Tgt)] 12_pos_032823_075,[Score (Tgt)] 13_pos_032823_072,[Score (Tgt)] 14_pos_032823_092,[Score (Tgt)] 15_pos_032823_091,[Score (Tgt)] 16_pos_032823_077,[Score (Tgt)] 17_pos_032823_063,[Score (Tgt)] 18_pos_032823_065,[Score (Tgt)] 19_pos_032823_089,[Score (Tgt)] 20_pos_032823_081,[Score (Tgt)] 21_pos_032823_067,[Score (Tgt)] 22_pos_032823_068,[Score (Tgt)] ISB_pos_032823_076,[Score (Tgt)] PB_pos_032823_073,[Ions] 01_pos_032823_066,[Ions] 02_pos_032823_071,[Ions] 03_pos_032823_084,[Ions] 04_pos_032823_085,[Ions] 05_pos_032823_074,[Ions] 06_pos_032823_082,[Ions] 07_pos_032823_080,[Ions] 08_pos_032823_088,[Ions] 09_pos_032823_093,[Ions] 10_pos_032823_090,[Ions] 11_pos_032823_064,[Ions] 12_pos_032823_075,[Ions] 13_pos_032823_072,[Ions] 14_pos_032823_092,[Ions] 15_pos_032823_091,[Ions] 16_pos_032823_077,[Ions] 17_pos_032823_063,[Ions] 18_pos_032823_065,[Ions] 19_pos_032823_089,[Ions] 20_pos_032823_081,[Ions] 21_pos_032823_067,[Ions] 22_pos_032823_068,[Ions] ISB_pos_032823_076,[Ions] PB_pos_032823_073,
TG 16:0_17:0_18:1,C54 H102 O6,846.7671,1.06,0,14.28,0.046,9708,24,0,87.7,7.9,6,11,846.7664,846.7670,846.7656,846.7674,846.7661,846.7666,846.7673,846.7669,846.7683,846.7671,846.7682,846.7661,846.7674,846.7661,846.7699,846.7675,846.7675,846.7667,846.7669,846.7676,846.7666,846.7665,846.7677,846.7675,14.290,14.295,14.288,14.288,14.280,14.284,14.276,14.275,14.302,14.272,14.277,14.271,14.285,14.307,14.294,14.307,14.293,14.278,14.272,14.300,14.283,14.313,14.280,14.268,7929,10725,15139,7058,11897,11987,10350,10007,10741,11261,11483,6144,14951,10270,8655,7570,9133,13566,12319,8884,10037,8427,2366,2116,,,,,,,,,,,,,,,,,,,,,,,,,67.61,84.39,76.45,79.07,78.22,81.33,79.35,83.29,76.67,83.93,82.08,85.99,87.73,80.71,78.49,74.55,82.15,82.80,84.47,78.78,77.06,69.73,61.55,87.39,10,10,10,9,9,9,11,8,9,9,8,7,10,10,9,10,8,8,11,10,11,7,6,6,
CE 22:5,C49 H78 O2,698.5998,1.16,0,13.17,0.266,5072,23,1,80.4,10.9,2,10,698.6003,698.5999,698.5987,698.6006,698.5989,698.6005,698.5997,698.5990,698.6007,698.5987,698.5998,698.5997,698.5992,698.6001,698.6002,698.6003,698.6007,698.6002,698.6007,698.5980,698.5993,698.6014,,698.5997,13.156,13.150,13.150,13.209,13.196,13.171,13.175,13.225,13.158,13.165,13.166,13.208,13.140,13.160,13.150,13.149,13.186,13.176,13.173,13.149,13.165,13.169,,12.959,5422,4968,5688,3843,6769,6882,7072,9336,6796,5124,6245,3443,2891,5645,3292,6119,5881,4921,3540,2872,4641,3716,,1557,,,,,,,,,,,,,,,,,,,,,,,,,71.40,70.67,69.66,57.01,66.52,77.49,65.84,65.04,75.60,67.47,72.69,59.47,71.40,69.37,80.40,64.93,59.58,56.96,72.63,74.59,69.93,73.52,,49.41,9,9,9,8,9,9,9,9,9,9,9,9,10,9,9,7,7,7,8,9,7,9,,2,
PC 37:6,C45 H78 N O8 P,791.5464,2.70,0,6.83,0.203,30362,24,0,87.9,14.9,2,10,791.5465,791.5459,791.5454,791.5466,791.5458,791.5458,791.5458,791.5458,791.5456,791.5457,791.5456,791.5467,791.5458,791.5458,791.5458,791.5453,791.5460,791.5456,791.5460,791.5457,791.5456,791.5456,791.5500,791.5555,6.828,6.828,6.849,6.842,6.831,6.833,6.815,6.815,6.824,6.829,6.818,6.837,6.842,6.856,6.827,6.851,6.847,6.822,6.848,6.850,6.839,6.845,6.795,6.653,40940,40042,38685,39161,33100,27650,44108,33823,30975,26414,47248,20512,40602,30181,27802,30046,54593,17708,36134,21653,28038,17931,686,670,,,,,,,,,,,,,,,,,,,,,,,,,77.12,76.61,71.78,74.79,76.38,75.40,81.61,78.41,77.33,75.21,87.87,73.77,74.12,80.74,76.20,71.60,76.67,77.41,72.07,71.47,75.05,73.15,63.21,26.67,8,7,6,8,7,7,7,8,7,6,8,8,8,8,8,6,10,5,9,6,6,8,2,3,
CE 16:1,C43 H74 O2,622.5686,1.35,0,13.51,0.245,5159,23,1,93.6,16.5,1,8,622.5693,622.5685,622.5687,622.5695,622.5681,622.5699,622.5687,622.5697,622.5678,622.5682,622.5686,622.5686,622.5688,622.5681,622.5699,622.5691,622.5691,622.5693,622.5684,622.5685,622.5680,622.5681,622.5660,,13.434,13.456,13.511,13.437,13.457,13.510,13.480,13.509,13.513,13.537,13.438,13.542,13.462,13.538,13.511,13.522,13.453,13.527,13.562,13.499,13.499,13.549,13.317,,5707,5967,3719,6018,3107,4491,8000,7587,4278,4534,7539,6778,5188,5721,5535,3890,2822,4750,5426,5179,5634,6065,742,,,,,,,,,,,,,,,,,,,,,,,,,,84.12,93.24,60.19,87.41,75.65,65.82,92.12,82.12,69.25,81.25,65.32,65.88,90.82,93.56,91.38,69.71,65.10,80.93,82.70,53.24,81.91,80.65,52.42,,6,7,6,8,7,8,7,8,5,6,6,6,6,8,6,4,5,7,8,7,8,8,1,,
PC 40:9,C48 H78 N O8 P,827.5465,1.59,0,5.65,0.067,3208,23,1,92.5,10.8,3,7,827.5445,827.5462,827.5474,827.5458,827.5468,827.5462,827.5467,827.5468,827.5453,827.5470,827.5452,827.5451,827.5467,827.5507,827.5491,827.5460,827.5455,827.5464,827.5459,827.5473,827.5461,827.5461,,827.5470,5.652,5.624,5.660,5.655,5.626,5.629,5.683,5.643,5.633,5.619,5.664,5.654,5.621,5.646,5.616,5.648,5.665,5.651,5.637,5.617,5.646,5.652,,5.652,4209,3720,3519,5881,3545,2943,3775,3640,2583,2526,3860,3083,3504,4930,1924,2469,4121,2087,4662,2161,2221,1963,,474,,,,,,,,,,,,,,,,,,,,,,,,,82.92,90.40,67.97,90.88,87.77,74.00,75.48,86.79,78.91,89.95,81.13,75.08,82.57,82.36,77.80,85.67,77.23,73.96,92.49,88.88,85.66,83.06,,54.13,5,5,4,4,7,5,6,4,5,4,4,6,5,7,7,7,5,4,4,5,5,3,,6,
TG 15:0_16:0_16:1,C50 H94 O6,790.7050,0.94,0,13.46,0.141,7962,24,0,91.9,14.0,7,10,790.7048,790.7045,790.7052,790.7048,790.7058,790.7043,790.7066,790.7042,790.7055,790.7048,790.7050,790.7060,790.7038,790.7051,790.7044,790.7053,790.7041,790.7048,790.7049,790.7066,790.7039,790.7051,790.7053,790.7046,13.484,13.467,13.456,13.459,13.451,13.438,13.458,13.459,13.463,13.487,13.466,13.498,13.468,13.488,13.461,13.483,13.386,13.455,13.445,13.472,13.494,13.482,13.428,13.357,9760,6476,7782,6680,5889,5979,7571,7366,9160,9295,10235,8550,10918,10782,6274,7878,9253,9994,9433,7419,8669,8110,4266,3353,,,,,,,,,,,,,,,,,,,,,,,,,79.64,65.75,66.97,65.17,66.16,67.67,58.25,66.06,76.92,77.02,84.77,83.79,67.27,79.63,68.78,80.20,91.93,77.29,75.35,60.63,79.68,89.48,53.97,90.15,8,9,8,9,8,9,9,8,9,7,9,7,10,8,9,9,8,8,8,9,7,8,7,7,
Cer_NS d18:1_23:0,C41 H81 N O3,635.6212,1.29,0,11.09,0.130,5137,24,0,96.1,19.4,1,8,635.6216,635.6202,635.6207,635.6210,635.6209,635.6206,635.6208,635.6214,635.6215,635.6212,635.6210,635.6215,635.6215,635.6212,635.6217,635.6211,635.6211,635.6207,635.6215,635.6212,635.6215,635.6213,635.6202,635.6246,11.076,11.165,11.062,11.157,11.173,11.079,11.074,11.080,11.164,11.175,11.148,11.113,11.064,11.159,11.065,11.073,11.096,11.125,11.088,11.059,11.055,11.186,11.071,11.086,4425,5719,4711,4917,6582,4429,6833,4567,7866,5036,7592,4424,5591,5542,5439,4845,6211,7389,5601,5008,5127,4308,468,659,,,,,,,,,,,,,,,,,,,,,,,,,74.65,75.80,96.08,71.97,84.83,76.87,73.60,77.93,91.95,53.15,82.16,69.41,90.22,92.77,72.74,81.01,68.44,87.98,62.90,71.11,82.81,79.50,45.10,36.05,6,7,7,7,7,7,8,7,8,4,8,7,8,8,7,6,7,8,7,6,7,6,1,1,
PC 22:6_22:6,C52 H80 N O8 P,877.5623,1.57,0,5.71,0.072,3435,22,2,89.1,10.8,4,7,877.5644,877.5630,877.5628,877.5622,877.5617,877.5620,877.5596,877.5629,877.5624,877.5643,877.5607,877.5642,877.5629,877.5606,877.5624,877.5623,877.5628,877.5629,877.5590,877.5611,877.5628,877.5625,,,5.708,5.691,5.733,5.688,5.743,5.729,5.705,5.694,5.694,5.691,5.725,5.693,5.748,5.713,5.717,5.743,5.682,5.707,5.676,5.712,5.718,5.730,,,4297,5088,3339,4050,2997,4004,3858,4955,3364,2672,4236,3087,3093,3625,3054,3346,3825,2012,3516,2358,2927,1875,,,,,,,,,,,,,,,,,,,,,,,,,,,79.06,69.11,62.83,82.39,74.33,78.50,68.25,72.14,76.17,68.42,80.81,68.54,70.07,82.08,86.88,71.13,89.15,80.19,81.81,74.05,83.40,55.93,,,6,6,6,6,6,5,6,7,5,4,6,4,4,5,6,5,7,5,4,4,5,4,,,
PC P-18:0_18:1(d9),C44 H77 D9 N O7 P,780.6707,2.02,0,9.32,0.097,25974,24,0,98.6,8.7,2,9,780.6703,780.6706,780.6702,780.6703,780.6704,780.6700,780.6707,780.6705,780.6705,780.6703,780.6704,780.6703,780.6704,780.6701,780.6705,780.6703,780.6703,780.6699,780.6703,780.6705,780.6704,780.6702,780.6705,780.6780,9.312,9.341,9.327,9.299,9.332,9.300,9.283,9.300,9.340,9.334,9.351,9.311,9.339,9.290,9.318,9.310,9.310,9.328,9.323,9.318,9.380,9.327,9.303,9.329,25516,27338,30312,31204,26932,25605,33918,25845,25858,25738,22717,18907,27327,26849,28116,28135,32686,21302,31864,29728,31384,26119,19352,637,,,,,,,,,,,,,,,,,,,,,,,,,93.66,98.64,96.39,91.17,97.41,78.40,80.83,90.47,97.99,97.77,97.52,90.05,97.16,89.34,91.82,93.74,93.09,93.93,95.44,93.26,96.06,96.81,90.86,62.44,8,9,8,9,8,8,8,9,9,8,8,7,9,9,7,8,7,8,9,9,9,8,8,2,
Cer d18:1(d7)/15:0,C33 H58 D7 N O3,530.5404,0.96,0,7.52,0.102,77154,24,0,99.9,9.1,2,12,530.5404,530.5402,530.5403,530.5403,530.5404,530.5403,530.5403,530.5404,530.5403,530.5403,530.5403,530.5403,530.5403,530.5404,530.5403,530.5404,530.5403,530.5403,530.5404,530.5403,530.5403,530.5403,530.5404,530.5428,7.491,7.492,7.501,7.495,7.539,7.507,7.506,7.506,7.506,7.536,7.520,7.529,7.537,7.519,7.541,7.513,7.533,7.518,7.511,7.530,7.511,7.511,7.531,7.593,86882,83723,93964,99229,79347,71091,78735,77988,81277,77084,69219,58854,83870,82188,80934,86388,95477,61819,101389,90281,75149,78269,56715,1838,,,,,,,,,,,,,,,,,,,,,,,,,94.64,94.85,96.52,95.42,99.86,97.63,97.39,96.72,97.20,99.79,98.42,99.10,99.87,98.94,99.71,98.41,99.32,99.02,98.05,99.43,97.43,98.00,99.36,55.58,11,11,10,11,12,11,11,11,11,12,12,12,12,12,11,11,11,10,12,11,11,12,11,2,
ACar 18:1(d3),C25 H44 D3 N O4,428.3699,0.80,0,2.42,0.061,1161915,24,0,99.5,8.6,2,11,428.3698,428.3698,428.3699,428.3698,428.3698,428.3698,428.3698,428.3698,428.3698,428.3698,428.3698,428.3697,428.3698,428.3698,428.3698,428.3698,428.3699,428.3697,428.3698,428.3699,428.3698,428.3698,428.3698,428.3715,2.424,2.420,2.424,2.424,2.418,2.423,2.419,2.418,2.422,2.420,2.418,2.424,2.415,2.419,2.418,2.422,2.424,2.421,2.421,2.423,2.415,2.413,2.427,2.474,1160554,1295439,1446435,1397975,1239960,1093710,1145406,1169002,1138882,1148008,1016288,791021,1269767,1261117,1141933,1359751,1449619,933284,1509727,1380253,1215931,1255841,1065452,610,,,,,,,,,,,,,,,,,,,,,,,,,99.41,99.08,99.24,99.30,98.94,99.26,99.07,98.96,99.26,99.20,98.94,99.41,98.73,99.02,99.08,99.24,99.24,99.16,99.13,99.19,98.77,98.53,99.49,58.18,9,9,10,10,10,9,10,9,8,9,9,8,10,8,10,9,9,9,8,8,11,9,8,2,

