Compound Name, RT, Mass,COLD,RT, Liver 07 45x pos 080921 052, Liver 08 45x pos 080921 050, Liver 09 45x pos 080921 065, Liver 10 45x pos 080921 057, Liver 11 45x pos 080921 056, Liver 12 45x pos 080921 062, Liver 01 45x pos 080921 064, Liver 02 45x pos 080921 063, Liver 03 45x pos 080921 059, Liver 04 45x pos 080921 058, Liver 05 5x pos 080921 068, Liver 06 45x pos 080921 051,FC,P_VAL,log_FC
,8.595,799.0529,2909.19,3076.242,3568.992,3419.729,0.001,2963.63,2854.75,0.001,3263.856,3324.98,3068.858,3083.626,2810.016,2758.582,0.94569608,0.213467401,
,9.896,609.6067,3260.929,2935.6325,3865.753,3678.288,2588.489,2789.386,2843.57,4298.076,2805.112,2422.816,3079.485,2870.938,3000.327,3390.261,1.110809681,0.213541311,
,10.086,642.5766,1506.3305,4383.5015,1913.583,1509.661,7139.42,1328.995,1503,1127.332,4949.725,2524.634,1357.769,4667.74,4099.263,6587.766,0.34363636,0.214305185,
,8.4,760.2979,0.001,8796.04,0.001,0.001,16594.11,0.001,0.001,0.001,15489.73,6504.17,0.001,0.001,15262.86,11087.91,1.13688E-07,0.214453733,
,7.157,806.3446,31766.245,9014.9755,32751.41,0.001,29163.61,35235.93,32468.69,31063.8,0.001,18029.95,0.001,33963.85,37264.82,0.001,3.523719504,0.21453109,
,7.659,912.5716,5730.1785,4916.224,5912.104,5738.438,5393.817,5721.919,6072.51,3771.284,4950.113,3098.025,5732.571,5366.327,4882.335,4538.324,1.165564974,0.214583346,
,7.451,801.0371,3047.964,3909.0145,2679.308,4729.5,2977.185,3445.796,3118.743,2675.319,4923.996,2585.492,4894.12,4258.523,3559.506,3323.479,0.779726962,0.215205336,
,10.731,618.5199,15392.275,15036.42,15154.48,14765.84,15078.94,16752.16,16308.77,15630.07,16039.45,14014.78,14253.46,15657.04,15433.82,14639.02,1.023666205,0.215335195,
,8.788,812.4117,2305.448,1715.2845,2599.873,2733.735,2200.645,2410.251,1383.361,1754.343,0.001,1458.561,2187.739,0.001,3100.065,1972.008,1.344061583,0.215995186,
,8.068,843.5756,2383.0535,1672.194,2752.871,2450.703,2315.404,12387.77,2142.044,2279.125,1262.035,855.035,3616.744,2640.638,0.001,2082.353,1.425105879,0.216277493,
,8.311,988.4747,1247.7005,1343.0035,1403.846,1005.892,1521.816,1136.737,1358.664,1090.672,1387.782,1348.002,1977.987,1338.005,1283.265,1272.846,0.929037415,0.216986299,
,7.43,785.4986,0.001,2096.7515,0.001,0.001,0.001,0.001,0.001,0.001,0.001,10387.43,54076.54,4193.502,0.001,0.001,4.76928E-07,0.217158083,
,7.583,1051.4945,4110.2995,4872.323,4095.272,4125.327,3413.734,4403.326,4667.527,3387.411,3229.284,3762.377,5413.932,5192.67,4834.613,4910.033,0.843601604,0.217605822,
,8.379,810.094,17444.285,20673.955,15805.32,26232.22,13681.34,19083.25,9293.441,21632.01,20269.61,21078.3,20032.57,18417.66,22096.02,24216.57,0.843780738,0.217880179,
,7.034,821.5237,8994.78,8080.069,6084.18,11402.78,10036.29,9482.416,8507.144,6227.79,1461.336,0.001,8602.361,7930.555,10235,8229.583,1.11320584,0.218030533,
,7.148,912.5211,6364.0305,13167.7,12728.06,0.001,12779.25,0.001,0.001,12794.54,0.001,13339.22,13468.24,14139.45,12996.18,12963.3,0.483306158,0.218038676,
,8.691,523.5704,0.001,629.101,0.001,0.001,0.001,0.001,1920.162,0.001,2866.193,3254.961,0.001,1258.201,0.001,0.001,1.58957E-06,0.21826983,
,8.276,664.4535,2752.042,9455.5455,0.001,0.001,0.001,5666.154,5504.083,18147.04,0.001,34400.99,37156.43,0.001,0.001,18911.09,0.29105058,0.21832994,
,6.741,831.5779,35768.655,31222.705,33383.04,34741.59,37564.33,37325.18,36795.72,25575.04,30990.35,14413.51,35983.99,36653.85,31455.06,25536.37,1.145597571,0.218415271,
,7.642,759.2828,11935.085,1764.3855,24850.02,0.001,0.001,27122.08,1790.16,22080.01,19622.17,1790.748,0.001,1738.023,2032.916,1583.47,6.764442918,0.218425732,
,7.491,1065.4662,0.001,544.1265,1045.5,0.001,0.001,0.001,0.001,0.001,0.001,1142.038,0.001,1088.252,1322.494,0.001,1.83781E-06,0.218930708,
,8.798,861.6254,3119.833,5530.401,3806.272,0.001,0.001,4736.676,3959.457,2433.394,7224.636,37324.41,3836.166,3523.261,7480.78,0.001,0.564124193,0.220000002,
,8.54,1069.4965,1891.1295,889.2205,0.001,1883.035,1909.052,2303.242,1855.668,1899.224,1778.44,2016.406,1832.799,0.001,0.001,0.001,2.126727285,0.220125473,
,7.154,1218.8274,2128.78,2006.128,2684.217,1922.131,2139.002,2118.558,1980.821,2420.567,1733.78,1329.92,1826.906,2419.786,2185.35,2198.536,1.061138671,0.220158126,
,8.535,1141.4994,1387.9595,622.9955,2007.392,1476.985,1298.934,948.3761,1567.499,0.001,1312.174,1245.99,0.001,0.001,1493.799,0.001,2.227880458,0.220490833,
,7.347,390.2772,11971.735,12863.165,10479.31,13290.4,10336.28,12325.97,11617.5,13365.87,12987.27,12739.06,13348.88,12030.82,11698.25,13410.98,0.930699015,0.221025811,
,8.763,684.4285,7309.1705,22244.18,0.001,0.001,22252.71,26546.15,14618.34,0.001,22331.34,23352.61,0.001,23082.01,22157.02,21291.96,0.328587995,0.221212321,
,7.421,790.2755,0.001,723.211,0.001,0.001,0.001,1491.219,0.001,0.001,1446.421,0.001,0.001,1953.224,0.001,1650.285,1.38272E-06,0.222377289,
,6.915,782.0136,4449.2415,1357.345,7637.348,0.001,4196.81,6206.643,0.001,4701.673,3398,2714.689,4595.133,0.001,0.001,0.001,3.277900239,0.222381766,
,9.773,788.4802,2296.9455,2615.7605,2421.027,3149.188,1881.04,2343.926,2249.965,1790.039,3558.669,1831.446,2555.596,3044.678,2596.136,2635.385,0.878117664,0.22374961,
,7.157,806.1329,0.001,12045.2505,23015.38,0.001,0.001,0.001,0.001,0.001,25282.71,0.001,0.001,24090.5,27124.38,0.001,8.30203E-08,0.224429856,
,8.54,1079.5261,5235.1995,5620.717,5430.549,4899.354,5252.366,5913.082,4918.665,5218.033,5136.706,6246.773,5118.749,6211.311,5050.101,6104.728,0.931411331,0.224541402,
,10.556,826.6934,6196.774,5047.855,6655.799,6901.833,5187.16,5795.764,6597.784,5531.201,4785.694,3652.476,5295.519,6399.383,7177.468,4800.191,1.227605389,0.225812176,
,8.224,704.4776,4799.852,4105.716,13819.09,5011.63,4588.074,5187.12,4083.152,3542.202,4811.951,1675.545,4844.184,4160.635,4050.797,3943.523,1.169065761,0.225818458,
,8.372,758.0615,3102.1585,3627.3815,3709.035,3092.213,2626.64,3112.104,3826.607,0.001,3745.613,2509.861,3873.676,4617.492,3509.15,3094.403,0.855206021,0.22673692,
,7.157,825.0327,8973.7285,10575.355,0.001,8412.519,12215.85,11183.2,8635.6,9311.857,12504.13,8557.276,10059.5,11091.21,12152.32,9814.461,0.848551042,0.227859153,
,7.634,183.066,16444.255,15442.35,16443.01,16014.65,16482.31,16445.5,15049.99,16682.21,15468.84,11992.86,15415.86,16808.06,17241.43,13734.8,1.064880345,0.22786012,
,8.38,414.3023,2494.7875,2948.994,2530,2462.155,2527.42,0.001,2883.136,1949.271,0.001,1660.089,10318.48,3201.855,2696.133,6835.681,0.845979171,0.228104188,
,10.108,268.2192,11310.785,14597.405,9922.101,10457.96,12699.74,12116.87,12600.9,10504.7,12988.36,5709.077,14636.14,17259.41,16942.23,14558.67,0.774849023,0.229276301,
,7.821,862.5569,22569.805,14760.5,2927.497,33754.02,19706.57,25768.75,25433.04,18189.27,19317.85,11258.67,17115.67,19529.93,12405.33,11422.21,1.529067782,0.231110941,
,9.911,684.502,0.001,1643.6105,0.001,0.001,0.001,0.001,0.001,3731.971,0.001,3287.22,5259.775,0.001,3990.859,0.001,6.08417E-07,0.231429633,
,8.631,717.5311,59220.355,40485.71,83740.17,52090.38,58955.89,59484.82,76387.19,0.001,47293.2,23480.54,48611.4,47164.47,33806.95,32744.61,1.462747103,0.231505392,
,8.278,636.4732,5504.919,7352.45,5539.693,7134.513,5276.099,5470.145,7425.514,3571.479,8360.135,3498.038,8161.375,7827.841,6800.105,6877.059,0.748718998,0.231872723,
,8.403,909.0496,1924.4535,1744.191,1407.605,2318.484,1722.016,2002.303,1990.486,1858.421,1894.157,1781.98,1706.402,1930.782,1403.372,1364.184,1.103350206,0.231996829,
,7.183,1477.0154,1196.8475,1044.604,1024.039,1582.292,1263.906,1272.455,1038.72,1129.789,0.001,0.001,1064.183,1552.522,1434.811,1025.025,1.145742789,0.232182062,
,8.389,816.963,989.7864,365.42195,987.2251,1297.002,0.001,1224.49,965.5081,992.3477,1093.612,730.8429,0.001,0.001,1289.547,0.001,2.708612332,0.233592665,
,9.849,666.5202,77613.5,66979.025,90263.08,70112.95,85114.05,54978.13,114387.8,64943.37,73182.13,51007.17,60775.92,57323.55,76790.23,83790.95,1.158773213,0.233609598,
,9.637,651.5444,3010.372,4000.309,3292.556,3822.015,2595.233,4169.583,2647.272,2728.188,6126.799,1969.782,4841.657,6347.194,2840.294,3158.961,0.752534867,0.233801585,
,7.964,765.5311,107891.4,96112.27,114479.6,102588.4,105262.2,121869.1,110520.6,88546.31,86274.84,74657.51,120399.5,113894.7,0.001,105949.7,1.122555944,0.234260354,
,9.698,650.5254,1353.3135,1494.9275,1485.313,1708.266,1172.126,1395.041,1287.753,1311.586,1329.289,1148.535,1579.832,2255.457,1410.023,2176.062,0.905270322,0.234721893,
,7.893,753.2282,0.001,719.2355,0.001,0.001,0.001,0.001,0.001,1448.125,1438.47,0.001,1493.401,0.001,0.001,1746.981,1.39037E-06,0.235147982,
,8.41,813.5299,5646.4955,1574.111,0.001,2384.203,11888.64,4190.235,7102.756,9615.185,4489.292,1857.687,1290.535,0.001,9576.361,0.001,3.587101227,0.235431705,
,6.464,830.0823,1394,1300.1875,1394.602,1867.31,1393.398,1459.846,1305.568,1300.393,0.001,0.001,1539.599,1955.447,1273.796,1326.579,1.072153055,0.235617017,
,7.36,1189.746,0.001,1022.5015,0.001,0.001,2222.975,0.001,0.001,0.001,2855.713,2335.116,0.001,0.001,0.001,2045.002,9.77994E-07,0.236140549,
,8.383,846.5409,3771.567,2386.492,5758.724,3293.047,2364.925,4918.517,4250.087,2767.952,2327.442,2445.542,3926.842,2110.844,4939.149,2181.029,1.580381162,0.236660872,
,8.576,770.8394,0.001,410.5013,824.872,0.001,0.001,0.001,0.001,0.001,821.0016,832.3618,0.001,0.001,1001.802,0.001,2.43605E-06,0.236787122,
,8.804,1053.4415,1837.242,1843.735,1877.409,1922.987,0.001,1931.234,0.001,1797.075,2275.037,1284.336,1156.886,2053.46,2593.595,1634.01,0.996478344,0.237650047,
,7.38,763.9559,0.001,1224.8415,0.001,0.001,3394.613,0.001,0.001,0.001,0.001,2449.682,0.001,5211.388,3994.761,0.001,8.16432E-07,0.23782149,
,7.857,877.4835,4329.9785,6969.7855,4615.035,3810.805,4138.481,8745.59,4521.476,3832.986,9838.123,5758.408,3919.405,8181.163,10168.31,2886.031,0.621249894,0.238194015,
,8.359,1238.34,3010.0005,1937.413,3055.262,3260.734,1843.973,3012.411,3007.59,0.001,0.001,1797.556,2436.492,2077.27,0.001,2563.748,1.553618408,0.238213945,
,8.556,811.573,17439.325,10108.0475,19830.73,10575.43,20698.83,0.001,22274.82,15047.92,0.001,10525.41,8480.172,13429.22,15682.95,9690.685,1.72529116,0.239242464,
,9.628,551.6004,1033.19545,2698.6105,1317,2017.162,0.001,749.3909,4179.703,0.001,7101.448,7049.324,0.001,4183.635,0.001,1213.586,0.382862014,0.23959615,
,7.605,1189.3337,0.001,1100.2035,0.001,2198.961,0.001,0.001,0.001,0.001,2495.073,2200.406,2285.983,0.001,0.001,0.001,9.08923E-07,0.23976745,
,8.403,749.518,0.001,1332.597,0.001,0.001,0.001,2718.223,0.001,0.001,3046.878,0.001,2916.842,2665.193,0.001,0.001,7.50414E-07,0.239873432,
,8.151,779.562,258898.15,255791.15,248891.8,259006.8,258789.5,262058.6,263136.8,247677.1,256014.3,223461.3,255644.4,259523.4,255937.9,242078.9,1.012146628,0.2399572,
,8.592,790.3834,1991.888,438.0365,2191.973,0.001,0.001,2038.996,1944.78,2092.802,0.001,1322.406,0.001,876.072,1936.171,0.001,4.547310555,0.24050407,
,7.441,789.1827,0.001,632.1485,0.001,0.001,1610.597,0.001,0.001,0.001,0.001,1264.296,2384.402,0.001,0.001,1736.343,1.58191E-06,0.240600084,
,7.541,601.5084,1524.48,1238.2615,1773.363,1424.125,1223.342,1602.951,1644.672,1446.009,1702.832,1362.2,1114.323,1049.101,0.001,1810.906,1.231145441,0.240797089,
,8.613,1182.3257,4234.0335,4376.675,0.001,3597.456,5503.39,4870.611,5222.633,0.001,5232.781,4989.156,4257.388,3930.787,4489.058,4264.292,0.967408706,0.240814637,
,6.799,817.5024,6802.6195,9616.707,6738.441,9400.711,6866.798,8662.133,6434.909,4650.449,9393.768,3006.34,12551.77,12602.84,9839.646,7479.683,0.707375144,0.241346944,
,7.829,1197.3493,844.1665,2896.3775,2023.751,2654.07,0.001,0.001,0.001,1688.332,3550.951,0.001,3233.018,3058.088,0.001,2734.667,0.291455965,0.241815199,
,7.632,763.8182,1672.076,729.668,1737.359,2160.21,0.001,1424.752,1711.622,1632.53,1459.335,0.001,0.001,1752.794,1824.982,0.001,2.291557256,0.241940534,
,9.944,1032.7994,3048.476,2200.663,3600.774,1929.557,2927.423,2868.175,3587.676,3169.529,3425.005,1420.373,3686.102,2595.452,1805.874,1692.318,1.385253444,0.242247657,
,7.625,787.3184,0.001,1072.0191,0.001,0.001,0.001,1502.181,0.001,909.3021,1687.159,0.001,0.001,1277.861,1631.634,866.1772,9.32819E-07,0.242682264,
,10.239,938.6014,3150.675,2713.7345,3813.22,2720.965,3294.209,3316.249,3007.141,2304.229,2583.811,1559.573,3599.844,2692.825,2745.447,2734.644,1.161010777,0.242825408,
,7.447,782.5273,38059.145,32432.635,44014.37,49127.01,35839.45,31143.67,40278.84,31464.08,0.001,22534.56,49934.62,0.001,44951.3,42330.71,1.173482975,0.24319,
,7.711,847.5317,61578.215,57944.18,58108.78,58973.53,64969.3,61098.09,62058.34,71052.59,56241.46,22463.7,59646.9,52404.94,60645.38,72000.14,1.062716135,0.24338583,
,7.46,1155.3284,4073.691,4756.775,6043.134,0.001,4006.566,0.001,4140.816,5108.67,2618.012,3934.923,4878.058,4805.282,7773.684,4708.268,0.856397664,0.243390567,
,5.576,1176.6787,1997.6,1860.6195,1737.706,2230.015,1880.847,2052.815,2439.631,1942.385,2099.751,2157.657,1827.163,1621.175,1663.906,1894.076,1.07362091,0.243445459,
,8.155,680.2125,0.001,367.81345,783.6733,0.001,0.001,0.001,0.001,0.001,810.0093,0.001,0.001,0.001,929.5716,735.6259,2.71877E-06,0.243469127,
,8.296,1091.4154,0.001,1056.431,0.001,0.001,0.001,863.2014,1193.731,0.001,0.001,1097.031,1024.583,1088.279,0.001,1254.637,9.46583E-07,0.244199009,
,8.517,794.3638,0.001,566.999,0.001,0.001,0.001,0.001,1203.449,0.001,1231.594,1133.997,0.001,0.001,1413.501,0.001,1.76367E-06,0.245233171,
,10.242,809.3329,831.5948,461.9696,1070.66,801.6378,861.5518,1520.21,0.001,757.6468,988.9717,0.001,923.9382,0.001,0.001,929.3726,1.800107193,0.245717511,
,6.956,802.5345,9539.4925,13769.01,13214.84,0.001,12503.28,14407.17,6575.705,4732.049,24326.04,0.001,12303.26,15234.76,30149.07,7034.324,0.692823413,0.245726908,
,6.961,713.559,1953.832,1534.509,1837.282,2227.773,1825.888,2345.832,1977.917,1929.747,1960.391,0.001,2900.408,1710.272,1266.449,1358.746,1.273262001,0.245835434,
,7.155,1219.3343,4707.269,4507.647,5463.688,4968.045,3853.319,5981.643,4278.451,4446.493,4553.226,1863.073,4462.068,5247.239,4012,4579.365,1.044285189,0.246384181,
,9.61,564.5595,14683.825,15452.27,14600.89,15158.25,14766.76,15708.92,12836.27,12430.14,16778.1,14607.53,15063.28,16977.59,12558.45,15841.26,0.950269766,0.246467049,
,7.69,784.3263,0.001,3223.97,0.001,0.001,2947.945,4238.756,0.001,0.001,6271.599,3258.67,0.001,0.001,3189.27,3706.443,3.10177E-07,0.246478927,
,8.086,834.2543,6051.1255,865.13,13945.35,12631.25,0.001,0.001,12102.25,0.001,0.001,0.001,1730.259,6841.556,0.001,6548.109,6.994469617,0.24685031,
,10.778,1129.2896,0.001,1089.8795,3357.112,0.001,0.001,0.001,0.001,0.001,0.001,3963.569,0.001,2179.758,5332.165,0.001,9.17533E-07,0.247053627,
,8.398,760.4903,11244.2755,21126.695,24514.79,0.001,22488.55,24805.27,0.001,0.001,21304.84,10486.62,22444.16,24903.55,20948.55,14493.01,0.532230692,0.247604183,
,7.158,421.7551,4879.4155,4242.4095,5341.778,4205.302,4875.767,6127.039,4883.064,3816.139,4201.655,2633.017,3841.619,5426.994,4283.164,5028.759,1.150151936,0.24778297,
,7.445,1223.3105,2381.805,2139.5365,2376.89,2386.72,1918.048,2765.018,2180.667,2874.781,2933.419,1783.014,2496.059,2988.767,0.001,0.001,1.113234105,0.247974218,
,7.36,994.4164,4943.0255,5973.214,4876.598,6016.938,5009.453,3185.227,4352.875,5872.533,6243.476,6649.526,3466.534,5623.202,6095.317,5851.111,0.827531962,0.248129931,
,10.521,592.5908,12181.97,12591.08,9781.318,12078.22,12980.95,12285.72,11579.39,12389.7,13090.42,11648.69,13254.57,12091.74,13398.46,11724.94,0.96750795,0.248136074,
,7.742,1187.8114,0.001,812.3315,0.001,2054.03,0.001,0.001,0.001,0.001,0.001,2803.052,2178.662,0.001,1624.662,0.001,1.23102E-06,0.248196271,
,7.676,759.1234,1887.616,4651.73,1485.429,6607.926,6516.159,0.001,2289.803,0.001,0.001,9303.459,0.001,16836.47,18454.97,0.001,0.405787954,0.248217767,
,5.888,853.621,1907.494,1460.9965,2255.698,1947.963,1867.025,2416.563,0.001,1536.59,0.001,1434.454,1578.534,1487.539,0.001,1885.33,1.305611615,0.248455368,
,10.894,213.1637,5698.578,6746.6065,5033.132,6437.666,5368.971,6124.367,5700.317,5696.839,7170.963,3410.875,7976.59,10431,6156.055,6322.25,0.844658422,0.248570812,
,7.454,789.0427,0.001,1886.072,0.001,0.001,1832.077,0.001,2092.309,0.001,2304.167,0.001,2377.886,2086.065,0.001,1686.079,5.30202E-07,0.249004389,
,8.309,1029.4532,0.001,626.568,0.001,1418.075,0.001,0.001,0.001,0.001,1941.782,1253.135,0.001,1330.078,0.001,0.001,1.596E-06,0.249166792,
,10.89,1071.3207,2974.2045,6651.9295,5948.408,6889.502,6978.897,0.001,0.001,0.001,7353.282,0.001,6026.123,6808.026,6691.899,6611.96,0.447119065,0.249816596,
,8.356,734.3229,0.001,848.4895,0.001,1893.333,0.001,0.001,0.001,0.001,0.001,0.001,1696.978,2020.567,2157.884,0.001,1.17856E-06,0.249820033,
,7.53,725.5543,0.001,625.2225,0.001,0.001,0.001,0.001,776.9174,0.001,1250.444,0.001,0.001,2019.567,13915.02,0.001,1.59943E-06,0.250185413,
,10.667,773.2656,13263.62,14154.295,14810.13,14579.94,12827.33,13067.27,13459.97,12773.84,13530.46,12928.86,12770.23,18544.98,14778.13,16181.53,0.937073871,0.250617735,
,6.955,685.5504,2674.271,2283.9005,3527.45,2483.852,2106.408,3179.698,2745.182,2603.36,2343.661,1762.573,2933.314,2161.815,3090.139,2224.14,1.170922726,0.251050701,
,7.162,807.7118,60266.665,55199.945,60485.64,60047.69,56773.86,61875.69,62668.07,44548.21,59531.06,38914.18,56081.32,55521.25,54878.64,51914.65,1.091788497,0.251110378,
,8.341,792.1713,0.001,928.5565,0.001,2147.041,0.001,0.001,0.001,0.001,0.001,0.001,1857.112,2354.157,2446.693,0.001,1.07694E-06,0.251189669,
,7.542,789.5674,36211.57,33534.595,40428.25,43166.14,31728.5,35619.54,36803.6,34618.98,35303.01,20992.38,36092.26,31766.18,42949.25,30244.87,1.079827265,0.251606505,
,7.195,832.3968,0.001,1580.056,0.001,3280.668,0.001,0.001,0.001,0.001,3499.835,0.001,3367.479,3160.111,0.001,0.001,6.32889E-07,0.253053157,
,8.44,1229.3427,0.001,2626.4625,3239.839,3059.596,0.001,0.001,0.001,0.001,5252.924,5438.374,5745.113,0.001,0.001,0.001,3.8074E-07,0.253745861,
,8.332,1240.8086,0.001,1597.109,2026.781,0.001,0.001,0.001,1986.113,0.001,1849.989,1344.229,661.3611,2035.098,2082.16,0.001,6.26131E-07,0.253922973,
,8.4,759.5784,7270031,6744157,7470121,6551670,7069941,7767987,7700025,5884523,7129617,4396266,6838324,7701124,6649990,5550132,1.077974757,0.253947356,
,8.787,969.566,16209.19,15021.495,15665.64,17288.2,13951.09,16752.74,17051.16,13656.65,15763.52,10251.39,15407.52,14400.7,16018.38,14635.47,1.079066365,0.254271572,
,8.108,841.1261,548.646,1425.397,0.001,1649.679,0.001,1399.984,1097.291,0.001,1557.744,1379.471,1471.323,0.001,1489.593,1144.184,0.384907503,0.254308994,
,8.388,1313.3477,1504.4635,1990.608,1628.521,0.001,0.001,1708.026,1380.406,1824.355,1476.002,1822.988,2158.228,0.001,2216.782,2587.353,0.755780897,0.25450373,
,8.503,368.3446,2586.5575,3004.872,2998.137,2759.513,1823.464,2997.348,2028.317,2413.602,4319.49,1531.033,3262.375,4207.444,2747.369,2450.37,0.860787914,0.255187111,
,8.617,1193.8158,6394.2455,7057.9455,6068.797,7041.992,6654.549,6952.889,6133.942,0.001,7069.155,5014.612,6327.848,7046.736,8104.608,7994.25,0.905964136,0.255331772,
,9.293,700.4023,6115.864,5931.906,6485.529,0.001,5752.571,0.001,6733.346,6479.157,6045.398,5747.755,5818.414,6600.278,6191.651,4940.474,1.031011618,0.255504991,
,7.951,745.5595,447.1178,2711.8815,0.001,0.001,0.001,4035.148,894.2346,3070.849,3557.078,1866.685,0.001,4940.398,0.001,9632.626,0.16487365,0.255773181,
,8.355,743.5882,0.001,52808.11,0.001,0.001,0.001,0.001,108948.6,0.001,21412.53,84203.69,104856.4,0.001,0.001,93232.77,1.89365E-08,0.255802677,
,7.41,1492.1013,2000.871,1827.086,1999.233,2193.995,2076.298,2002.509,1628.324,1896.419,1844.161,1175.536,1951.53,1810.011,2269.127,1491.263,1.095115939,0.256080392,
,8.854,821.5913,0.001,444.2374,0.001,3788.375,0.001,0.001,0.001,0.001,13510.06,0.001,6209.419,0.001,0.001,888.4738,2.25105E-06,0.256886141,
,8.597,1205.3124,3710.6925,3732.062,3727.296,5629.383,2200.993,4347.491,3433.845,3694.089,0.001,0.001,3882.202,4625.308,3581.922,3939.712,0.994274077,0.257407046,
,7.722,793.0536,21637.3,17421.745,22180.61,19733.93,23854.61,21376.53,21898.07,3084.822,5515.679,0.001,17050.4,17865.25,17793.09,20529.66,1.241970882,0.258159399,
,7.38,1175.2356,0.001,1962.35,2005.31,0.001,2059.627,0.001,0.001,0.001,2576.681,1840.01,2106.048,0.001,0.001,2084.69,5.09593E-07,0.258291997,
,7.545,519.4289,11071.625,11217.82,10424.94,11512.87,11327.81,10580.04,11224.81,10918.44,12347.77,10689.18,11115.6,11320.04,10624.68,15668.73,0.98696761,0.258329703,
,5.197,434.8075,2132.876,2668.233,2120.019,2145.733,1649.698,2498.247,3142.147,1829.868,2336.935,1420.026,3757.914,2999.531,4496.667,2064.752,0.799358977,0.258434639,
,7.414,789.5316,576096.55,634351.25,572515.2,581262.9,473598.1,582684.3,579677.9,424663.1,725391.4,357845,653305.6,783404.1,615396.9,560836.1,0.908166493,0.258633929,
,10.804,1129.2868,6755.2355,7064.518,7033.03,8118.17,6173.794,6477.441,7429.82,0.001,7801.548,6984.806,7144.23,9727.386,6945.432,6036.337,0.956220297,0.25959478,
,7.485,767.0093,0.001,661.9395,0.001,867.962,0.001,0.001,0.001,1225.169,3143.735,0.001,0.001,1323.878,0.001,1705.388,1.51071E-06,0.259745066,
,6.465,830.3325,0.001,604.347,0.001,1358.787,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1446.991,1437.367,1208.693,1.65468E-06,0.259881615,
,8.578,737.5357,2864.451,2865.3955,3364.17,2895.138,2406.543,4159.515,2833.764,2660.059,3081.318,1629.766,3172.08,2897.565,2833.226,2154.469,0.999670377,0.260048772,
,9.429,609.5335,7397.0225,6672.141,8327.08,5529.269,7367.099,7725.132,7197.562,7426.946,6312.924,7031.358,8870.972,2090.992,8125.499,1897.655,1.108643013,0.260094233,
,8.381,815.8507,0.001,407.6985,0.001,0.001,0.001,0.001,1033.769,0.001,1243.374,815.396,1104.389,0.001,0.001,0.001,2.45279E-06,0.260287782,
,8.152,664.08,0.001,540.2395,0.001,0.001,0.001,0.001,0.001,1205.469,0.001,1252.172,1080.478,1291.79,0.001,0.001,1.85103E-06,0.260375531,
,10.874,934.2584,0.001,588.3905,0.001,0.001,0.001,0.001,0.001,1255.202,1294.515,0.001,1290.048,1176.78,0.001,0.001,1.69955E-06,0.260547517,
,8.087,836.913,0.001,699.3475,0.001,0.001,0.001,0.001,1746.538,0.001,0.001,1398.694,0.001,2212.723,0.001,1750.922,1.4299E-06,0.260777323,
,8.57,786.228,12078.2105,18684.21,0.001,24859.01,25735.58,0.001,24156.42,0.001,12400.97,19477.18,21621.85,17259.52,29179.01,17891.24,0.646439453,0.260822235,
,6.918,749.4997,18515.275,23950.27,24314.79,17606.4,16962.67,19424.15,20813.06,13576.76,22491.11,11063.65,25409.43,25424.64,27836.71,20889.05,0.773071661,0.261464492,
,7.422,1211.272,1926.4505,1809.351,1886.411,2040.992,1966.49,1491.328,1759.789,2023.568,1498.291,0.001,2225.833,0.001,2120.411,2162,1.064719062,0.262257963,
,7.812,974.5076,3003.848,2175.907,3127.158,4149.5,3304.736,2880.538,2714.532,0.001,0.001,2477.254,2346.761,2575.032,1803.885,2005.053,1.380503854,0.262416988,
,6.899,1014.464,606.211,1604.6595,0.001,2135.453,0.001,0.001,1421.968,1212.421,1768.573,1039.395,2216.022,0.001,1821.529,1440.746,0.377781704,0.263142112,
,9.16,1004.7663,4489.055,4948.4255,4885.771,5289.731,4476.935,4366.017,4443.662,4501.175,6280.324,3604.029,6525.61,4944.231,4920.356,4952.62,0.907168351,0.263192068,
,7.939,664.5087,5909.1805,1099.6945,11818.36,0.001,19781.49,0.001,149074.7,0.001,2199.388,2410.2,5176.957,0.001,0.001,0.001,5.373474633,0.263478049,
,7.631,759.6301,141910.5,135787.65,143775.4,140045.6,132119,146944.4,144005.8,126257.1,135474,97355.66,136101.3,146594.1,143265.8,114262,1.045091361,0.263661667,
,8.988,765.6059,6158.8465,5609.0665,5969.708,6494.847,6248.334,6069.359,6253.902,3481.754,5960.93,3169.85,6334.939,5332.328,5885.805,0.001,1.09801631,0.263710145,
,7.631,758.153,0.001,51186.725,50870.56,0.001,50110.41,0.001,0.001,0.001,52814.07,0.001,49559.38,54026.45,53775.04,0.001,1.95363E-08,0.263961201,
,8.354,734.3042,1659.415,784.003,2058.774,0.001,1584.96,1733.87,2038.739,1481.991,1703.515,0.001,2030.895,0.001,0.001,1568.005,2.116592666,0.264536386,
,7.185,1277.3235,3869.9565,5282.2535,0.001,4765.811,4320.345,4693.972,0.001,3419.568,5265.739,3556.292,7013.083,5742.346,0.001,5298.768,0.732633619,0.265237451,
,7.179,863.6224,0.001,1426.7245,0.001,0.001,0.001,3398.541,0.001,0.001,3758.427,3530.551,0.001,2853.448,0.001,0.001,7.00906E-07,0.265257909,
,8.496,986.5536,1782.205,1377.7335,1902.017,2018.86,1469.894,0.001,1662.393,2552.471,0.001,1881.077,1527.039,0.001,1330.215,1425.252,1.293577459,0.26541793,
